national_dex_id,name,type_primary,type_secondary,generation,region,source_game,sprite_url,description
793,Nihilego,Rock,Poison,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png,
794,Buzzwole,Bug,Fighting,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png,
795,Pheromosa,Bug,Fighting,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png,
796,Xurkitree,Electric,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png,
797,Celesteela,Steel,Flying,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png,
798,Kartana,Grass,Steel,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png,
799,Guzzlord,Dark,Dragon,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png,
800,Necrozma,Psychic,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png,
801,Magearna,Steel,Fairy,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png,
802,Marshadow,Fighting,Ghost,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png,
803,Poipole,Poison,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png,
804,Naganadel,Poison,Dragon,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png,
805,Stakataka,Rock,Steel,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png,
806,Blacephalon,Fire,Ghost,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png,
807,Zeraora,Electric,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png,
808,Meltan,Steel,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png,
809,Melmetal,Steel,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png,
810,Grookey,Grass,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png,
811,Thwackey,Grass,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png,
812,Rillaboom,Grass,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png,
813,Scorbunny,Fire,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png,
814,Raboot,Fire,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png,
815,Cinderace,Fire,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png,
816,Sobble,Water,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png,
817,Drizzile,Water,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png,
818,Inteleon,Water,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png,
819,Skwovet,Normal,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png,
820,Greedent,Normal,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png,
821,Rookidee,Flying,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png,
822,Corvisquire,Flying,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png,
823,Corviknight,Flying,Steel,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png,
824,Blipbug,Bug,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png,
825,Dottler,Bug,Psychic,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png,
826,Orbeetle,Bug,Psychic,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png,
827,Nickit,Dark,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png,
828,Thievul,Dark,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png,
829,Gossifleur,Grass,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png,
830,Eldegoss,Grass,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png,
831,Wooloo,Normal,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png,
832,Dubwool,Normal,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png,
833,Chewtle,Water,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png,
834,Drednaw,Water,Rock,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png,
835,Yamper,Electric,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png,
836,Boltund,Electric,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png,
837,Rolycoly,Rock,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png,
838,Carkol,Rock,Fire,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png,
839,Coalossal,Rock,Fire,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png,
840,Applin,Grass,Dragon,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png,
841,Flapple,Grass,Dragon,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png,
842,Appletun,Grass,Dragon,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png,
843,Silicobra,Ground,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png,
844,Sandaconda,Ground,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png,
845,Cramorant,Flying,Water,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png,
846,Arrokuda,Water,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png,
847,Barraskewda,Water,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png,
848,Toxel,Electric,Poison,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png,
849,Toxtricity Amped,Electric,Poison,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png,
850,Sizzlipede,Fire,Bug,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png,
851,Centiskorch,Fire,Bug,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png,
852,Clobbopus,Fighting,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png,
853,Grapploct,Fighting,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png,
854,Sinistea,Ghost,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png,
855,Polteageist,Ghost,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png,
856,Hatenna,Psychic,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/856.png,
857,Hattrem,Psychic,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/857.png,
858,Hatterene,Psychic,Fairy,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png,
859,Impidimp,Dark,Fairy,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png,
860,Morgrem,Dark,Fairy,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png,
861,Grimmsnarl,Dark,Fairy,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png,
862,Obstagoon,Dark,Normal,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png,
863,Perrserker,Steel,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png,
864,Cursola,Ghost,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png,
865,Sirfetchd,Fighting,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png,
866,Mr Rime,Ice,Psychic,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png,
867,Runerigus,Ground,Ghost,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png,
868,Milcery,Fairy,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png,
869,Alcremie,Fairy,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png,
870,Falinks,Fighting,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png,
871,Pincurchin,Electric,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png,
872,Snom,Ice,Bug,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png,
873,Frosmoth,Ice,Bug,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png,
874,Stonjourner,Rock,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png,
875,Eiscue Ice,Ice,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png,
876,Indeedee Male,Psychic,Normal,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png,
877,Morpeko Full Belly,Electric,Dark,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png,
878,Cufant,Steel,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png,
879,Copperajah,Steel,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png,
880,Dracozolt,Electric,Dragon,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png,
881,Arctozolt,Electric,Ice,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png,
882,Dracovish,Water,Dragon,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png,
883,Arctovish,Water,Ice,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png,
884,Duraludon,Steel,Dragon,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png,
885,Dreepy,Dragon,Ghost,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png,
886,Drakloak,Dragon,Ghost,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png,
887,Dragapult,Dragon,Ghost,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png,
888,Zacian,Fairy,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png,
889,Zamazenta,Fighting,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png,
890,Eternatus,Poison,Dragon,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png,
891,Kubfu,Fighting,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png,
892,Urshifu Single Strike,Fighting,Dark,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png,
893,Zarude,Dark,Grass,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png,
894,Regieleki,Electric,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png,
895,Regidrago,Dragon,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png,
896,Glastrier,Ice,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png,
897,Spectrier,Ghost,,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png,
898,Calyrex,Psychic,Grass,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png,
899,Wyrdeer,Normal,Psychic,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png,
900,Kleavor,Bug,Rock,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png,
901,Ursaluna,Ground,Normal,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png,
902,Basculegion Male,Water,Ghost,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/902.png,
903,Sneasler,Fighting,Poison,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png,
904,Overqwil,Dark,Poison,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png,
905,Enamorus Incarnate,Fairy,Flying,8,Galar,Sword/Shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png,
906,Sprigatito,Grass,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png,
907,Floragato,Grass,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png,
908,Meowscarada,Grass,Dark,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png,
909,Fuecoco,Fire,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png,
910,Crocalor,Fire,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png,
911,Skeledirge,Fire,Ghost,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png,
912,Quaxly,Water,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png,
913,Quaxwell,Water,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png,
914,Quaquaval,Water,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png,
915,Lechonk,Normal,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png,
916,Oinkologne Male,Normal,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png,
917,Tarountula,Bug,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png,
918,Spidops,Bug,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png,
919,Nymble,Bug,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png,
920,Lokix,Bug,Dark,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png,
921,Pawmi,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png,
922,Pawmo,Electric,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png,
923,Pawmot,Electric,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png,
924,Tandemaus,Normal,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png,
925,Maushold Family Of Four,Normal,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/925.png,
926,Fidough,Fairy,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png,
927,Dachsbun,Fairy,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png,
928,Smoliv,Grass,Normal,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png,
929,Dolliv,Grass,Normal,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png,
930,Arboliva,Grass,Normal,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png,
931,Squawkabilly Green Plumage,Normal,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png,
932,Nacli,Rock,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png,
933,Naclstack,Rock,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png,
934,Garganacl,Rock,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/934.png,
935,Charcadet,Fire,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/935.png,
936,Armarouge,Fire,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/936.png,
937,Ceruledge,Fire,Ghost,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png,
938,Tadbulb,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png,
939,Bellibolt,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/939.png,
940,Wattrel,Electric,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png,
941,Kilowattrel,Electric,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png,
942,Maschiff,Dark,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png,
943,Mabosstiff,Dark,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png,
944,Shroodle,Poison,Normal,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png,
945,Grafaiai,Poison,Normal,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/945.png,
946,Bramblin,Grass,Ghost,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/946.png,
947,Brambleghast,Grass,Ghost,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/947.png,
948,Toedscool,Ground,Grass,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png,
949,Toedscruel,Ground,Grass,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png,
950,Klawf,Rock,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/950.png,
951,Capsakid,Grass,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/951.png,
952,Scovillain,Grass,Fire,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png,
953,Rellor,Bug,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png,
954,Rabsca,Bug,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png,
955,Flittle,Psychic,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/955.png,
956,Espathra,Psychic,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/956.png,
957,Tinkatink,Fairy,Steel,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/957.png,
958,Tinkatuff,Fairy,Steel,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/958.png,
959,Tinkaton,Fairy,Steel,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/959.png,
960,Wiglett,Water,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/960.png,
961,Wugtrio,Water,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/961.png,
962,Bombirdier,Flying,Dark,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/962.png,
963,Finizen,Water,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/963.png,
964,Palafin Zero,Water,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/964.png,
965,Varoom,Steel,Poison,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/965.png,
966,Revavroom,Steel,Poison,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/966.png,
967,Cyclizar,Dragon,Normal,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/967.png,
968,Orthworm,Steel,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/968.png,
969,Glimmet,Rock,Poison,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/969.png,
970,Glimmora,Rock,Poison,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/970.png,
971,Greavard,Ghost,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/971.png,
972,Houndstone,Ghost,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/972.png,
973,Flamigo,Flying,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/973.png,
974,Cetoddle,Ice,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/974.png,
975,Cetitan,Ice,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/975.png,
976,Veluza,Water,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/976.png,
977,Dondozo,Water,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/977.png,
978,Tatsugiri Curly,Dragon,Water,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/978.png,
979,Annihilape,Fighting,Ghost,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/979.png,
980,Clodsire,Poison,Ground,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/980.png,
981,Farigiraf,Normal,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/981.png,
982,Dudunsparce Two Segment,Normal,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/982.png,
983,Kingambit,Dark,Steel,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/983.png,
984,Great Tusk,Ground,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/984.png,
985,Scream Tail,Fairy,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/985.png,
986,Brute Bonnet,Grass,Dark,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/986.png,
987,Flutter Mane,Ghost,Fairy,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/987.png,
